userWallet,num_transactions,num_deposit,num_borrow,num_repay,num_liquidationcall,num_redeemunderlying,total_deposit_usd,total_borrow_usd,total_repay_usd,first_tx,last_tx,deposit_to_borrow_ratio,repay_to_borrow_ratio,active_days,avg_tx_per_day
0x016fa60107319e33386641ae9002ea59706379d5,70,0,0,0,0,0,260661922647188.94,0.0,0.0,1620571664,1622489476,2.6066192264718896e+20,0.0,23.196898148148147,3.0176448399670295
0x01700929e82848e2ee72fefd6420080e1625607c,1,0,0,0,0,0,2.1413273385317195e+21,0.0,0.0,1628210230,1628210230,2.1413273385317196e+27,0.0,1.0,1.0
0x01708df7ee281fe5a8bf6a967b4fd8df8623e98b,50,0,0,0,0,0,7.5065586401375e+19,23278382691.77235,23426558738.949833,1626151288,1629204610,3224690795.5468326,1.0063653926967124,36.339375,1.375917995287481
0x0170a247571e889d011327477b751f2e42c5baa4,2,0,0,0,0,0,1426389637335658.8,92715326456563.75,0.0,1630309705,1630309763,15.384615379679527,0.0,1.0006712962962963,1.998658308080224
0x0170de25446302e7ff2e3093c6b77350dfd2b643,4,0,0,0,0,0,1.4597481649062371e+19,960783.6475481166,960783.6475481166,1629970674,1629971684,15193307761117.08,0.9999999999989592,1.0116898148148148,3.953781031918545
0x01712ca1676c850698bd52ed3973d5cdca71fa67,2,0,0,0,0,0,1.8834515597324618e+18,0.0,0.0,1621237942,1627152721,1.883451559732462e+24,0.0,69.45809027777777,0.02879434191181433
0x017154d1f2c228765c494da30c018fa48a09e1ad,1,0,0,0,0,0,5053074.836147247,0.0,0.0,1626661839,1626661839,5053074836147.247,0.0,1.0,1.0
0x017184a0829a54746706654e86eb7a6c5cafbf90,14,0,0,0,0,0,3.849340591649863e+20,3.380404965017559e+19,105203840.79708765,1623157167,1624320049,11.38721730527889,3.11216679320376e-12,14.459282407407407,0.9682361548473443
0x01718c9eb7984abc907e5fd40f56cdab4ed5b0b2,1,0,0,0,0,0,3.8488730140103956e+18,0.0,0.0,1621686335,1621686335,3.848873014010396e+24,0.0,1.0,1.0
0x0171ed588582d1df472015623dcb426d0a1de431,24,0,0,0,0,0,3.6443168664800127e+22,20405165100.93975,16714316483.773214,1623750421,1629585045,1785977642647.045,0.8191218449393209,68.53037037037036,0.35020969345842884
0x01722733d6b93f5bffa318615a2dcf9bc2a07cc2,1,0,0,0,0,0,1093929.7118855962,0.0,0.0,1627144233,1627144233,1093929711885.5962,0.0,1.0,1.0
0x017252042524df387a7ed994d41d7bde44f4670a,2,0,0,0,0,0,4.235820781910183e+18,0.0,0.0,1625791952,1626659319,4.235820781910183e+24,0.0,11.038969907407408,0.1811763250353598
0x0172e05392aba65366c4dbbb70d958bbf43304e4,16,0,0,0,0,0,49840988704151.08,0.0,0.0,1620290438,1628019319,4.984098870415108e+19,0.0,90.4546412037037,0.17688423487268085
0x0173438096718b70015e2914e7773546851fdaff,72,0,0,0,0,0,260540491790299.8,0.0,0.0,1620571658,1622489388,2.6054049179029982e+20,0.0,23.195949074074075,3.103990260112867
0x017388b16dd5fea1af29059b7eb34849b0eb8dbc,1,0,0,0,0,0,2.433505720414411e+20,0.0,0.0,1623747801,1623747801,2.4335057204144114e+26,0.0,1.0,1.0
0x0173c24b53a892387b4a23ed706cbf9197f293fe,2,0,0,0,0,0,1.002734524454364e+16,0.0,0.0,1624018494,1624018494,1.002734524454364e+22,0.0,1.0,2.0
0x017423feb0aebc5f4f80496d2eb20e4498aec1df,1,0,0,0,0,0,1.0016389465626237e+17,0.0,0.0,1626136025,1626136025,1.0016389465626237e+23,0.0,1.0,1.0
0x01750c374d9fae78ca0dd39a0f4f0f4fec06181c,29,0,0,0,0,0,4.591837276654447e+21,1.7556518056961963e+21,1.7501684587962706e+21,1623453653,1625391984,2.615460116724895,0.9968767457863028,23.434386574074075,1.237497721919603
0x017529cc3b9c5d967f303221d023ceb6253dc7f3,1,0,0,0,0,0,2.1883724150101146e+17,0.0,0.0,1622097107,1622097107,2.1883724150101147e+23,0.0,1.0,1.0
0x017583e73bfcdd8a7fe7bfd87f5174fa34c81a5e,1,0,0,0,0,0,1.5013754491381225e+18,0.0,0.0,1626510441,1626510441,1.5013754491381226e+24,0.0,1.0,1.0
0x0175b32dfc64088fe25f8a4d6291caa7ef5b909d,2,0,0,0,0,0,1.1302775100117665e+18,2.260555020023533e+17,0.0,1628581227,1628581281,5.0,0.0,1.000625,1.9987507807620235
0x0175c38d00a114bd29fbcaf832e7b1a21033644c,30,0,0,0,0,0,5.799965456021995e+22,109935805379.43936,6820252475.514701,1619844378,1628373778,527577474509.2037,0.06203850012263841,99.7199074074074,0.300842637944242
0x01765501cdd20d174c1a6fd195c2e986135b6975,1,0,0,0,0,0,1.2759067353368066e+16,0.0,0.0,1620096262,1620096262,1.2759067353368066e+22,0.0,1.0,1.0
0x0176b54c3989fa5b7bf27d0e5f1cc3d4ad56b044,1,0,0,0,0,0,12746.645024139907,0.0,0.0,1626424850,1626424850,12746645024.139908,0.0,1.0,1.0
0x0176e840a1d7df604172fce139bb0a0e99834165,3,0,0,0,0,0,1.0344239631999722e+18,0.0,0.0,1626158059,1626786268,1.0344239631999722e+24,0.0,8.270937499999999,0.3627158348131636
0x017715b9a71dabed2ddae0bbbb6b0896509c8212,6,0,0,0,0,0,1.6632034535803868e+21,1201038760.8968115,0.0,1623061639,1624155517,1384804144321.2683,0.0,13.660625,0.4392185569840326
0x01771a278c3fab69735aaeb38872469489e7716d,18,0,0,0,0,0,5.156335592510055e+20,4.824398468109716e+20,4.8414136835346845e+20,1623292311,1624236845,1.068803836705138,1.0035269092172718,11.932106481481481,1.5085349789608258
0x01772e50f13f21e6a278e692423c4d514837f9de,1,0,0,0,0,0,0.0,0.0,0.0,1623620337,1623620337,0.0,0.0,1.0,1.0
0x01776c66ab49f137fd061e18d1611a8aa769b19d,1,0,0,0,0,0,489393.48293231515,0.0,0.0,1626114463,1626114463,489393482932.3152,0.0,1.0,1.0
0x01778ac80ba7740bd13dc4936fa746c7a0770d9c,1,0,0,0,0,0,1153450.3816611005,0.0,0.0,1627148037,1627148037,1153450381661.1006,0.0,1.0,1.0
0x0178217e241aa00787461cf044c69e8292c3863e,2,0,0,0,0,0,1305888386.498022,0.0,0.0,1626428934,1626670697,1305888386498022.2,0.0,3.79818287037037,0.5265675898867331
0x01784fd2a696eec23f901b9a5d9762d5e8d10af3,100,0,0,0,0,0,3.318754196380864e+23,2.1420518219480247e+23,207160086895.6802,1620154971,1630560534,1.5493342235589438,9.671105282004086e-13,121.43475694444444,0.8234874636900644
0x0178e892ccb5ab71c7b1727fe7e50f317b0494b1,261,0,0,0,0,0,6.737609747434661e+23,1.7238088179979873e+23,8.748283955846035e+22,1625720628,1630595873,3.9085597411316457,0.5074973433542471,57.42644675925926,4.544944267475807
0x01793c678e14c7158405158cb209b83fb2c09b41,2,0,0,0,0,0,2.9166366457111337e+18,0.0,0.0,1626625515,1626759464,2.916636645711134e+24,0.0,2.550335648148148,0.7842105024302357
0x0179c150e32d7054be23107b97ff8e2ae7c346d7,2,0,0,0,0,0,10094806082.839685,0.0,0.0,1628888765,1628888781,1.0094806082839686e+16,0.0,1.0001851851851853,1.999629698204036
0x0179e2f40016671fe0326ef241d0178ffbbe9e94,14,0,0,0,0,0,1.1084627492165288e+23,2.157079454213588e+22,0.0,1621145137,1625418327,5.138720073807591,0.0,50.45821759259259,0.2774572838271489
0x0179f665e46e456954f00d5475b306e613a9fcdb,3,0,0,0,0,0,2.2993952926499628e+22,0.0,0.0,1623454001,1623858975,2.299395292649963e+28,0.0,5.687199074074074,0.5275004375485883
0x017af4481e13023209f6c15f6cfdefff3c695534,19,0,0,0,0,0,3.5997774532000365e+22,20273620631.965412,0.0,1623543425,1627467397,1775596731609.0884,0.0,46.41634259259259,0.40933858504896803
0x017b176e25cf8685d25f085a8331fec5352a58ec,1,0,0,0,0,0,1851651.2691304574,0.0,0.0,1627221402,1627221402,1851651269130.4575,0.0,1.0,1.0
0x017b3763b8a034f8655d46345e3eb42555e39064,13,0,0,0,0,0,141505481219.5532,4.129755771828508e+22,2.0215075093688883e+22,1623713549,1623899091,3.426485463979378e-12,0.4894980771402463,3.147476851851852,4.130292488839532
0x017b4cca058ecf79937066adf44ddfa249a620fd,250,0,0,0,0,0,9.840398919881168e+22,3.0200960711423034e+22,170638264373.91943,1622876619,1630560574,3.258306586306439,5.650093916031559e-12,89.93466435185185,2.7797957750965048
0x017b69d5d9325f15c278a658a619a49bdb4d6665,47,0,0,0,0,0,3.095624607522228e+21,3.0945475895143395e+21,3.285020210945043e+21,1624998128,1630429587,1.0003480373064992,1.0615510396660586,63.86410879629629,0.735937616383456
0x017b93259518cc28f53284ec81f7084575ba8699,4,0,0,0,0,0,10020916.610535853,7021283.886725333,6978362.06150291,1622636086,1625008854,1.4272199746089593,0.9938868979070101,28.462592592592593,0.14053533552811356
0x017b9472e9dd28e7c11822603b9d2eeb41037165,2,0,0,0,0,0,1049522.867276225,0.0,0.0,1626701451,1626701491,1049522867276.2251,0.0,1.0004629629629629,1.9990745025451182
0x017c3ce152fd7d144cf74cc87e1d7c7cf15928c1,2,0,0,0,0,0,1006616.3275141832,100661.63275141832,0.0,1628566493,1628566511,9.999999999900659,0.0,1.0002083333333334,1.999583420120808
0x017c4d3aff4d726da43846579fe49c3646abd6a6,9,0,0,0,0,0,3.4990100449360253e+21,995639763.2174612,999808564.003973,1624086922,1624262532,3514333370564.4604,1.00418705734797,3.0325231481481483,2.9678256555093316
0x017c536b11211d47ff4752c141f1e62ea16a4a5d,124,0,0,0,0,0,2.6364957345971654e+22,2.3610101020074137e+22,1.1091938317423063e+22,1620940690,1630469963,1.1166812595827202,0.469796309130245,111.29251157407407,1.1141809834839433
0x017d08868e2ddbf4d2b28171457c1ce6976fe212,62,0,0,0,0,0,6.827945073128567e+21,1.1741913698730291e+21,1.3588548959528718e+21,1620944978,1628026019,5.815018955442421,1.1572686793804414,82.95649305555555,0.7473797133453907
0x017d0b1933cc52fbb03bf16e5e1041f7179eda71,2,0,0,0,0,0,3.6600839921628856e+16,5017696825946629.0,0.0,1621076480,1621076480,7.294350613684958,0.0,1.0,2.0
0x017d0c0429922121cf25b4abe519d64b953b9b72,2,0,0,0,0,0,1436928990924640.8,136508254137840.88,0.0,1630338050,1630338552,10.526315789473683,0.0,1.0058101851851853,1.9884467561160846
0x017d420ea23d57b49705e4d36bdfcb81ab4e82b5,1,0,0,0,0,0,1105627.753216127,0.0,0.0,1626980742,1626980742,1105627753216.127,0.0,1.0,1.0
0x017d8a64a8cfc0e15d20bb9aa7a86165b784a4d2,4,0,0,0,0,0,4.810943076605095e+21,5.00055488541656e+20,5.000594456675412e+20,1620741270,1620741366,9.620818462838109,1.0000079133735673,1.001111111111111,3.9955604883462823
0x017d942c5f14069d512017568814bb4edb871729,1,0,0,0,0,0,1.4503434582386929e+18,0.0,0.0,1626845177,1626845177,1.450343458238693e+24,0.0,1.0,1.0
0x017d9ed24bff6f17e12a70a952f778c7bdb6bfd5,1,0,0,0,0,0,1127613.228691909,0.0,0.0,1627058941,1627058941,1127613228691.909,0.0,1.0,1.0
0x017e019d6344b47854635ee87f728831260c87b5,40,0,0,0,0,0,5.903886102487426e+19,4.006128032315763e+17,489779468.29933083,1623211948,1623992246,147.37137841984182,1.2225756749372069e-09,10.031226851851851,3.9875481424902333
0x017e2a9de4d669a21084a6d2014b38a5e2863643,9,0,0,0,0,0,2.6271778734828454e+20,1.4468473753328037e+20,0.0,1623562619,1623563677,1.8157947536646994,0.0,1.0122453703703704,8.891124882800886
0x017f1e8b5ef8d86d279ba8ae5120694006a18001,6,0,0,0,0,0,4521962130.544703,3519241886.311175,3502391757.4803586,1620866811,1622813826,1.2849250709744664,0.9952120003753196,23.534895833333334,0.2549405802553832
0x017f8a86bc732b517e04a8e6cbb5ad22b899e4ba,1,0,0,0,0,0,0.0,0.0,0.0,1627995242,1627995242,0.0,0.0,1.0,1.0
0x017f9dc0e2d0a123bf03a3c7ec27f898b70d8ded,141,0,0,0,0,0,8.971961967938817e+21,7.006138086137506e+19,7.0155365048434246e+19,1619290997,1627782345,128.05859458709403,1.0013414549628297,99.27949074074074,1.4202329096168365
0x017fe812df7bea272511a47955099a9e8d20282e,10,0,0,0,0,0,1.0185870709514817e+22,10023682356.464989,6031749444.748084,1623773142,1624117130,1016180516030.1414,0.6017498590084288,4.9813425925925925,2.007490915174215
0x017fe9a4c15da854133d4fd220948ac084f8ae14,3,0,0,0,0,0,9.490714871441687e+19,1.2361990926410498e+19,0.0,1626660845,1626667829,7.677335251205744,0.0,1.0808333333333333,2.7756360832690827
0x018037f8fa6a91dda30b919de140e1bab5b969a9,1,0,0,0,0,0,3.359205894010808e+20,0.0,0.0,1619926248,1619926248,3.359205894010808e+26,0.0,1.0,1.0
0x0180a2047666c6e8a99e6c9a8d001bbc47208df5,2,0,0,0,0,0,6.045222738630976e+16,5030314426949505.0,0.0,1621072771,1621072771,12.017584241343208,0.0,1.0,2.0
0x0180af6a237c41c8a0b5297a0fdb8ad1d76e4c92,1,0,0,0,0,0,9.945834549572543e+17,0.0,0.0,1626677873,1626677873,9.945834549572543e+23,0.0,1.0,1.0
0x01812580ff18cdaa3e9b3cdaa81496cd98d3f56f,237,0,0,0,0,0,2.2972931093476774e+22,3.0540601523660154e+21,2.6407530888146033e+21,1622612016,1630531048,7.5220951609873765,0.8646696387982999,92.65546296296296,2.557863210879813
0x01816f1a627dd1231b4d47c93362aec467aba32b,3,0,0,0,0,0,4.168911036400152e+19,0.0,0.0,1623151123,1623540437,4.1689110364001515e+25,0.0,5.505949074074074,0.5448651921112265
0x0181fb8d39d57383731eb0482249e780de07abde,1,0,0,0,0,0,11786.397196000005,0.0,0.0,1626668663,1626668663,11786397196.000006,0.0,1.0,1.0
0x0183a86573f2daf8f5d1f31b9d3c82631345630f,2,0,0,0,0,0,2.977242189840008e+16,4608734040000013.0,0.0,1620636688,1620636688,6.459999999999999,0.0,1.0,2.0
0x0183b5764427bc889109b2d2039690e1d90987f9,2,0,0,0,0,0,1.9921391273488212e+21,605610298.4664998,0.0,1628651309,1628651685,3289473663828.4165,0.0,1.004351851851852,1.9913340094035215
0x018423caf5f8ecafb391edf7c4540802981cd0fa,1,0,0,0,0,0,1.0162077541662929e+18,0.0,0.0,1626589088,1626589088,1.0162077541662929e+24,0.0,1.0,1.0
0x0184df2afb9845c27504419ac7d5efccae41b951,12,0,0,0,0,0,6.867428183877903e+21,4002651269.496778,1002347290.6573321,1622341387,1629414070,1715719837052.227,0.25042083938113074,82.85975694444444,0.1448230171378094
0x0185080e4a3cc98dcd527719ca0dac91075725ae,6,0,0,0,0,0,1.8770890954655767e+21,0.0,0.0,1623086047,1626717391,1.877089095465577e+27,0.0,43.029444444444444,0.13943940195989826
0x0185326b75f0e915a7518b9f5dce248c09226935,2,0,0,0,0,0,1.1112116162333286e+18,0.0,0.0,1626164040,1626849681,1.1112116162333287e+24,0.0,8.935659722222223,0.22382230995504124
0x0185c3dd9f48bfaea84a637c769840f5c3bdb658,14,0,0,0,0,0,0.0,0.0,0.0,1624484625,1628953098,0.0,0.0,52.7184375,0.26556174014072403
0x0185e80948461135faabd6d01fe4afa8586fe6c4,1,0,0,0,0,0,1857924.5666224367,0.0,0.0,1627219624,1627219624,1857924566622.4368,0.0,1.0,1.0
0x018650dae189c5083dcbec8ae1edcf8b83e08380,19,0,0,0,0,0,4.2110301575902847e+21,7.031113810003856e+20,7.009736736584305e+20,1622964671,1624398692,5.9891366736218075,0.9969596462243101,17.59746527777778,1.0797009512496867
0x0186d975cfe19772e58f4d314a52984b31a2cbeb,116,0,0,0,0,0,4.926630123698752e+23,2.895560564111927e+22,354646128364.07715,1620596379,1629500391,17.01442610028693,1.2247926455402866e-11,104.05569444444444,1.1147876204116118
0x0187cd7fa0f5f10661e12be1538611de29bc6f77,12,0,0,0,0,0,8.711046470826485e+19,2.036061983951195e+20,3002607.72067792,1620281560,1620531423,0.4278379803507638,1.4747133163652712e-14,3.89193287037037,3.083300868665301
0x0188470b85e116ba8a7a42a71a8d67229f44e7ad,11,0,0,0,0,0,4.9627049892643353e+20,142949880.3955804,0.0,1628653618,1630526778,3471639833157.7285,0.0,22.680092592592594,0.48500683826981567
0x01884fdcd3a66259cfa65a20bebe3db9f24d97b2,2,0,0,0,0,0,10135680322.932232,0.0,0.0,1628862589,1628862601,1.0135680322932232e+16,0.0,1.000138888888889,1.9997222607971115
0x0188946f1b60fa1af2e53bf2f4dc0a0670c631f0,1,0,0,0,0,0,1.6940263384922723e+17,0.0,0.0,1622278023,1622278023,1.6940263384922725e+23,0.0,1.0,1.0
0x0188e83acb7f9e765bdd3e5cf7937d3d9e1c2879,3,0,0,0,0,0,3355431.3405091166,0.0,0.0,1626282029,1626753585,3355431340509.1167,0.0,6.457824074074074,0.46455276043272226
0x0188f8b6f58aec2e47c1ba1fc38b9978273de931,1,0,0,0,0,0,9.38657742216882e+19,0.0,0.0,1627331910,1627331910,9.38657742216882e+25,0.0,1.0,1.0
0x0188f96b20d00a3ab9d19b8aa91988b720294ce3,2,0,0,0,0,0,1.5854237614713926e+16,2250.9558575093106,0.0,1630492655,1630493219,7043335636627.434,0.0,1.0065277777777777,1.9870291154960675
0x01894ddf668719ae49d364e6c77d21cfa3926ac6,6,0,0,0,0,0,2.3174327946831568e+17,4.7359311411410616e+16,0.0,1621953210,1626492696,4.893299175217318,0.0,53.54034722222222,0.11206501846349001
0x018a26884caafb6a420d3de9541cf924178783de,1,0,0,0,0,0,1.3126439401450348e+18,0.0,0.0,1626779204,1626779204,1.312643940145035e+24,0.0,1.0,1.0
0x018a5329c9b24f31bff452166c73369354ae71a6,67,0,0,0,0,0,250711181435763.62,0.0,0.0,1620571670,1622489522,2.5071118143576362e+20,0.0,23.19736111111111,2.888259560175068
0x018a6ad6ef7642a5bfdc470a2e1cdebec1e41045,1,0,0,0,0,0,1.1048307191695122e+18,0.0,0.0,1626680936,1626680936,1.1048307191695123e+24,0.0,1.0,1.0
0x018aae0cbe0aff89e183a7f1f0b34b308561b049,1,0,0,0,0,0,2.719027195920005e+16,0.0,0.0,1620375445,1620375445,2.719027195920005e+22,0.0,1.0,1.0
0x018ba7d4c044254f4ae94652b09c790baf7db3ca,31,0,0,0,0,0,1.7698762232104837e+22,1.1714288223400795e+22,5.997746658044513e+21,1620888632,1626747000,1.5108696230257752,0.5120026538243478,68.80518518518518,0.45054743936180525
0x018bde66f5b0a1a992a40d6f75dee3c5a29f25c9,2,0,0,0,0,0,5.348003834486023e+16,5021408717481429.0,0.0,1620871700,1620871700,10.650405365067362,0.0,1.0,2.0
0x018bf5774c55789146bac375e052f826294ecb06,6,0,0,0,0,0,3.016461071488805e+20,1.839419190187502e+20,1.8341656963180393e+20,1621612971,1621873269,1.6398986634369737,0.9971439387511624,4.012708333333333,1.4952494678365609
0x018d48fd560a59dab8b345917330a468f04cbc2b,2,0,0,0,0,0,1.8881800000001085e+20,0.0,0.0,1626673321,1627214482,1.8881800000001084e+26,0.0,7.2634375,0.27535171879705717
0x018e1ba194311b98a6e92b6b2650ed2dd4a90cf9,4,0,0,0,0,0,2.390543153040005e+21,696655102.9200014,696655102.9200014,1619092889,1619092959,3431458612762.811,0.9999999999999987,1.0008101851851852,3.9967618827338964
0x018e2339fe910022db81f0df861ff792d406cf3d,87,0,0,0,0,0,1.5007785315061335e+22,1.2702820582698435e+21,271319905617.276,1619898065,1629228281,11.814529865518466,2.1359028402465246e-10,108.98861111111111,0.7982485427886196
0x018ed52cf0254857c3d2cd4ad06a673c56eca644,141,0,0,0,0,0,5.9052131595403695e+22,4.816017081324318e+22,4.4033590303053826e+22,1622584584,1628625876,1.2261611742283403,0.9143154926465789,70.92236111111112,1.9880894796931698
0x018fe0518c0a46855801280950fe0cc98ac96a77,1,0,0,0,0,0,99431.87225064216,0.0,0.0,1626156115,1626156115,99431872250.64217,0.0,1.0,1.0
0x01905431efb225a63b873d8fa6f98b067df4a924,2,0,0,0,0,0,2466734.4432302047,0.0,0.0,1626164818,1626693391,2466734443230.205,0.0,7.117743055555556,0.28098794581225517
0x0191c087cbf29aa1103c1010c470743264a052b1,1,0,0,0,0,0,1.0016389465626236e+16,0.0,0.0,1626130029,1626130029,1.0016389465626236e+22,0.0,1.0,1.0
0x019218cb876c7e22a903ca74c0b62ec90344920d,28,0,0,0,0,0,3.7080803339105537e+21,2.5959077036140003e+21,1.1102068371262501e+21,1625665845,1629453022,1.4284330404922319,0.42767577428913583,44.83306712962963,0.6245390242662014
0x019271b315e55cd40d409ef21ede9c3b61646736,25,0,0,0,0,0,1.8302515635961702e+20,1.3497755954325453e+20,7.23721511564686e+19,1623388384,1623682136,1.3559672954448794,0.5361791352678622,4.399907407407408,5.681937751215303
0x019287e476e382e9b733e089cb205b4dd255902a,1,0,0,0,0,0,53431147.67234561,0.0,0.0,1626030629,1626030629,53431147672345.61,0.0,1.0,1.0
0x019315575492be540e0d56306948b3180fe39788,1,0,0,0,0,0,1.1293072721828443e+17,0.0,0.0,1621822194,1621822194,1.1293072721828443e+23,0.0,1.0,1.0
0x0193960db1204a3c0882225576c92b95af25092e,1,0,0,0,0,0,1.4610302049095606e+18,0.0,0.0,1630394983,1630394983,1.4610302049095607e+24,0.0,1.0,1.0
0x0193caf8a49dba421bca7d16eebd0e7dff9c559b,3,0,0,0,0,0,8.352191763645493e+20,7.277026613670004e+19,7.1437802121314206e+19,1623027894,1623431315,11.477478655850694,0.9816894442452253,5.669224537037037,0.5291729019376467
0x0193d4e60ad8eb4f9546ef607237277b82d5c5b0,2,0,0,0,0,0,1.3315084456308444e+20,0.0,0.0,1623746813,1623746867,1.3315084456308445e+26,0.0,1.000625,1.9987507807620235
0x0194d076503771b976a062c4cde310b13d3e9960,42,0,0,0,0,0,6.21236549729816e+23,190738220228.22504,176083546677.76715,1621014879,1629486039,3257011358219.0527,0.9231686573727959,99.04583333333333,0.4240461066004796
0x0194f6b2cd2061b50169ee2c81cd95f982cc0a05,12,0,0,0,0,0,2.1948438320647248e+20,80029259.73094656,80007090.66906181,1623332172,1628715709,2742551711016.23,0.9997229880426199,63.30945601851852,0.18954514466985634
0x01952760a2f72cfa13b3557b6e015b40126961c0,53,0,0,0,0,0,5.145778075981092e+21,4199344449.170068,4246936534.0866966,1626990462,1628447797,1225376517279.5173,1.0113332177183116,17.86730324074074,2.9663122232766637
0x01952b83f4fbb1fdd4bf11087638f0821175f7b4,21,0,0,0,0,0,6.354675673054144e+20,210060840.85249424,210290605.6523874,1623565469,1630454986,3025159590557.0986,1.0010938012004507,80.7397800925926,0.2600948377109418
0x019565863a1d126ace10976692665a0d5e3b57da,1,0,0,0,0,0,0.0,0.0,0.0,1626424808,1626424808,0.0,0.0,1.0,1.0
0x0196745e37b3e8ddb99be16b065bb482768ef3d2,10,0,0,0,0,0,1.9405034716730053e+19,5.341683191319451e+18,0.0,1620909633,1626690775,3.632756571611056,0.0,67.91136574074073,0.14725075679049252
0x019712e01e25a3dee2e11dc8a8de84afb0015401,131,0,0,0,0,0,2.5505281830320682e+20,4.160276791604903e+18,302690401.6602552,1619594515,1629853190,61.30669450116456,7.275727477341401e-11,119.73466435185185,1.0940858331138248
0x0197295055068f266f8654ef428a91239839c2d5,13,0,0,0,0,0,5.176966831325121e+21,2.5098251454750487e+21,2.5049062763907357e+21,1619384233,1620051345,2.0626802790061487,0.9980401546724555,8.721203703703704,1.4906199237702915
0x01974549c9b9a30d47c548a16b120b1caa7b586c,1,0,0,0,0,0,1.5848677270563487e+18,0.0,0.0,1626666221,1626666221,1.5848677270563488e+24,0.0,1.0,1.0
0x019761d78f2f14ef6a498d245fca15ef5ab121c8,9,0,0,0,0,0,3.783436536320034e+19,29713927.745391577,0.0,1630372997,1630566544,1273287250591.3298,0.0,3.240127314814815,2.777668630133561
0x01977c44632eefb5b2868e18c902584ccad574d7,112,0,0,0,0,0,70553292125.33652,0.0,0.0,1619832695,1625227342,7.055329212533652e+16,0.0,63.438043981481485,1.765502102061887
0x0197d7fafca118bc91f6854b9a2ceea94e676585,1,0,0,0,0,0,3.2913527606437626e+19,0.0,0.0,1623187131,1623187131,3.291352760643763e+25,0.0,1.0,1.0
0x0198662302a3d7395714600e885d2ddf87c2f839,2,0,0,0,0,0,5.343916587623867e+16,5387012689136963.0,0.0,1620782888,1620782888,9.92,0.0,1.0,2.0
0x019868709db6160b2db6276bdf163ac0d3b5324a,1,0,0,0,0,0,1.3870237639391122e+18,0.0,0.0,1626795624,1626795624,1.3870237639391123e+24,0.0,1.0,1.0
0x0198d8a7463819a22facc2b96a7402f1bbbd1a82,1,0,0,0,0,0,1782230.0164579141,0.0,0.0,1627005885,1627005885,1782230016457.9143,0.0,1.0,1.0
0x019978404a6cd72605ec0f2874e7f5ec854dbd9d,1,0,0,0,0,0,1067102.4883769373,0.0,0.0,1626249762,1626249762,1067102488376.9374,0.0,1.0,1.0
0x0199a54ad38f4d55b3819517d3fea232ae33f673,41,0,0,0,0,0,5.429804436334712e+23,3.4354320055025724e+23,8.73679891221411e+22,1621059549,1630556202,1.5805303168968938,0.25431441804757815,110.91496527777778,0.3696525522711812
0x019a0a45a1342050f732ccdf8aeb2ecf4b34c034,28,0,0,0,0,0,5.200672335469467e+21,0.0,0.0,1623827340,1625990145,5.200672335469468e+27,0.0,26.032465277777778,1.0755800382801923
0x019aa8f4062bde8e0b457aedf08d4bfbb44f3acd,1,0,0,0,0,0,1086737.4267510588,0.0,0.0,1626263822,1626263822,1086737426751.0588,0.0,1.0,1.0
0x019abd316838b1fb8dd49d66c13b01b5ea3cdbaf,7,0,0,0,0,0,7.94520056367938e+19,0.0,0.0,1621143022,1622702715,7.945200563679379e+25,0.0,19.052002314814814,0.36741544979536395
0x019b00a4c8bf5a4a75d7be5a498f2d41e6bf41f2,44,0,0,0,0,0,8.843473963636172e+22,2.2873690391487426e+21,1.5803375758028405e+21,1623557141,1630553827,38.66220890585859,0.6908975109635007,81.98016203703703,0.5367152114205588
0x019b337f128fd5eb9f7e3fd36acaf6c334c7492b,3,0,0,0,0,0,2.0478340900000005e+21,0.0,0.0,1626618497,1626621875,2.0478340900000007e+27,0.0,1.0390972222222221,2.887121566530776
0x019b40948ae2c1dfc1751e76161b5a6ef90aee4b,1,0,0,0,0,0,1677342.854313935,0.0,0.0,1626598406,1626598406,1677342854313.935,0.0,1.0,1.0
0x019c429038894a1656ae2e9399769662bb4899d0,2,0,0,0,0,0,1.5854237614713926e+16,2250.9558575093106,0.0,1630492653,1630493179,7043335636627.434,0.0,1.0060879629629629,1.987897752110991
0x019c829ea5392cedae3c91027c171420798ff9cf,2,0,0,0,0,0,3.6962536544812744e+16,4258356744794094.5,0.0,1620721682,1620721682,8.680000000000001,0.0,1.0,2.0
0x019d10463c5c800b84d6527e112e131109611527,4,0,0,0,0,0,1.6494077766472028e+22,5.711920000000009e+21,5.711920000000009e+21,1619858179,1619858205,2.8876591000000005,1.0,1.000300925925926,3.9987966584129775
0x019d239a36a4fd4828253e8eccadd1dd2d0dd147,10,0,0,0,0,0,5.398425551316613e+21,3039434882.735173,372009538.3042823,1623815359,1630544201,1776128049980.9863,0.12239431100083728,78.88011574074073,0.12677466185353362
0x019dd1181011ab3207b948cf9d00c0a011d33c74,1,0,0,0,0,0,1.9049719343259963e+20,0.0,0.0,1623185021,1623185021,1.9049719343259964e+26,0.0,1.0,1.0
0x019e3d65ade821fded83b438cd1b8626208c48d3,10,0,0,0,0,0,3.8951957931959615e+19,1170944855.9441428,0.0,1627891155,1629645725,33265407618.663895,0.0,21.30752314814815,0.46931780528742995
